,GWO,AO,BBO,ARO
48,20857.58537618747,21823.897603338082,20915.751181066844,20764.672000552455
49,20857.58537618747,21823.897603338082,20911.05139938352,20764.672000552455
50,20857.58537618747,21823.897603338082,20911.05139938352,20764.672000552455
51,20857.58537618747,21823.897603338082,20911.05139938352,20764.672000552455
52,20857.58537618747,21823.897603338082,20911.05139938352,20764.672000552455
53,20857.58537618747,21823.897603338082,20911.05139938352,20764.672000552455
54,20857.58537618747,21823.897603338082,20911.05139938352,20764.672000552455
55,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
56,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
57,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
58,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
59,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
60,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
61,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
62,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
63,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
64,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
65,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
66,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
67,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
68,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
69,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
70,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
71,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
72,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
73,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
74,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
75,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
76,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
77,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
78,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
79,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
80,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
81,20857.58537618747,21823.897603338082,20911.05139938352,20746.330282393632
82,20857.58537618747,21413.447607152484,20911.05139938352,20746.330282393632
83,20857.58537618747,21413.447607152484,20911.05139938352,20746.330282393632
84,20857.58537618747,21413.447607152484,20911.05139938352,20746.330282393632
85,20857.58537618747,21413.447607152484,20911.05139938352,20746.330282393632
86,20857.58537618747,21413.447607152484,20911.05139938352,20746.330282393632
87,20857.58537618747,21413.447607152484,20911.05139938352,20746.330282393632
88,20857.58537618747,21413.447607152484,20911.05139938352,20746.330282393632
89,20857.58537618747,21413.447607152484,20911.05139938352,20746.330282393632
90,20857.58537618747,21413.447607152484,20911.05139938352,20746.330282393632
91,20857.58537618747,21413.447607152484,20911.05139938352,20746.330282393632
92,20857.58537618747,21413.447607152484,20911.05139938352,20746.330282393632
93,20857.58537618747,21413.447607152484,20911.05139938352,20746.330282393632
94,20857.58537618747,21413.447607152484,20911.05139938352,20746.330282393632
95,20857.58537618747,21413.447607152484,20911.05139938352,20746.330282393632
96,20857.58537618747,21413.447607152484,20911.05139938352,20728.37258188837
97,20857.58537618747,21413.447607152484,20911.05139938352,20728.37258188837
98,20781.467837896562,21413.447607152484,20911.05139938352,20728.37258188837
99,20781.467837896562,21413.447607152484,20911.05139938352,20728.37258188837
100,20781.467837896562,21413.447607152484,20911.05139938352,20728.37258188837
101,20781.467837896562,21413.447607152484,20911.05139938352,20728.37258188837
102,20781.467837896562,21413.447607152484,20911.05139938352,20728.37258188837
103,20781.467837896562,21413.447607152484,20911.05139938352,20728.37258188837
104,20781.467837896562,21413.447607152484,20911.05139938352,20728.37258188837
105,20781.467837896562,21413.447607152484,20911.05139938352,20728.37258188837
106,20781.467837896562,21413.447607152484,20911.05139938352,20728.37258188837
107,20781.467837896562,21413.447607152484,20820.182076405887,20728.37258188837
108,20781.467837896562,21413.447607152484,20820.182076405887,20715.329346957864
109,20781.467837896562,21413.447607152484,20820.182076405887,20715.329346957864
110,20781.467837896562,21413.447607152484,20820.182076405887,20715.329346957864
111,20781.467837896562,21413.447607152484,20820.182076405887,20715.329346957864
112,20781.467837896562,21413.447607152484,20820.182076405887,20715.329346957864
113,20781.467837896562,21413.447607152484,20820.182076405887,20715.329346957864
114,20781.467837896562,21413.447607152484,20820.182076405887,20715.329346957864
115,20781.467837896562,21413.447607152484,20820.182076405887,20715.329346957864
116,20781.467837896562,21413.447607152484,20820.182076405887,20715.329346957864
117,20781.467837896562,21413.447607152484,20820.182076405887,20715.329346957864
118,20781.467837896562,21413.447607152484,20820.182076405887,20715.329346957864
119,20781.467837896562,21413.447607152484,20820.182076405887,20715.329346957864
120,20781.467837896562,21413.447607152484,20820.182076405887,20715.329346957864
121,20781.467837896562,21413.447607152484,20820.182076405887,20715.329346957864
122,20781.467837896562,21413.447607152484,20820.182076405887,20715.329346957864
123,20781.467837896562,21413.447607152484,20820.182076405887,20715.329346957864
124,20781.467837896562,21413.447607152484,20820.182076405887,20715.329346957864
125,20781.467837896562,21197.80072563539,20820.182076405887,20715.329346957864
126,20781.467837896562,21197.80072563539,20820.182076405887,20715.329346957864
127,20781.467837896562,21197.80072563539,20820.182076405887,20715.329346957864
128,20781.467837896562,21197.80072563539,20820.182076405887,20715.329346957864
129,20781.467837896562,21197.80072563539,20820.182076405887,20715.329346957864
130,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
131,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
132,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
133,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
134,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
135,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
136,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
137,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
138,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
139,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
140,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
141,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
142,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
143,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
144,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
145,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
146,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
147,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
148,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
149,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
150,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
151,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
152,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
153,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
154,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
155,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
156,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
157,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
158,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
159,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
160,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
161,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
162,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
163,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
164,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
165,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
166,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
167,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
168,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
169,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
170,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
171,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
172,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
173,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
174,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
175,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
176,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
177,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
178,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
179,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
180,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
181,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
182,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
183,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
184,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
185,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
186,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
187,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
188,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
189,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
190,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
191,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
192,20781.467837896562,21197.80072563539,20820.182076405887,20704.33489330005
193,20781.467837896562,21197.80072563539,20796.269405826362,20704.33489330005
194,20781.467837896562,21197.80072563539,20796.269405826362,20704.33489330005
195,20781.467837896562,21197.80072563539,20796.269405826362,20704.33489330005
196,20781.467837896562,21197.80072563539,20796.269405826362,20704.33489330005
197,20781.467837896562,21197.80072563539,20796.269405826362,20704.33489330005
198,20781.467837896562,21197.80072563539,20796.269405826362,20704.33489330005
199,20781.467837896562,21197.80072563539,20796.269405826362,20704.33489330005
200,20781.467837896562,21197.80072563539,20796.269405826362,20704.33489330005
201,20781.467837896562,21197.80072563539,20796.269405826362,20704.33489330005
202,20781.467837896562,21197.80072563539,20796.269405826362,20704.33489330005
203,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
204,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
205,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
206,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
207,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
208,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
209,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
210,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
211,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
212,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
213,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
214,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
215,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
216,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
217,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
218,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
219,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
220,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
221,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
222,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
223,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
224,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
225,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
226,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
227,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
228,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
229,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
230,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
231,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
232,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
233,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
234,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
235,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
236,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
237,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
238,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
239,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
240,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
241,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
242,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
243,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
244,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
245,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
246,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
247,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
248,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
249,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
250,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
251,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
252,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
253,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
254,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
255,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
256,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
257,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
258,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
259,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
260,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
261,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
262,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
263,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
264,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
265,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
266,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
267,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
268,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
269,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
270,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
271,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
272,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
273,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
274,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
275,20781.467837896562,21197.80072563539,20748.03177383813,20704.33489330005
276,20730.013060837664,21197.80072563539,20748.03177383813,20704.33489330005
277,20730.013060837664,21197.80072563539,20748.03177383813,20704.33489330005
278,20730.013060837664,21197.80072563539,20748.03177383813,20704.33489330005
279,20730.013060837664,21197.80072563539,20748.03177383813,20704.33489330005
280,20730.013060837664,21197.80072563539,20748.03177383813,20704.33489330005
281,20730.013060837664,21197.80072563539,20748.03177383813,20704.33489330005
282,20730.013060837664,21197.80072563539,20748.03177383813,20704.33489330005
283,20730.013060837664,21197.80072563539,20748.03177383813,20704.33489330005
284,20730.013060837664,21197.80072563539,20748.03177383813,20704.33489330005
285,20730.013060837664,21197.80072563539,20748.03177383813,20704.33489330005
286,20730.013060837664,21197.80072563539,20748.03177383813,20704.33489330005
287,20730.013060837664,21197.80072563539,20748.03177383813,20704.33489330005
288,20730.013060837664,21197.80072563539,20748.03177383813,20704.33489330005
289,20730.013060837664,21197.80072563539,20748.03177383813,20704.33489330005
290,20730.013060837664,21197.80072563539,20748.03177383813,20704.33489330005
291,20730.013060837664,21197.80072563539,20748.03177383813,20704.33489330005
292,20730.013060837664,21197.80072563539,20748.03177383813,20704.33489330005
293,20730.013060837664,21197.80072563539,20748.03177383813,20704.33489330005
294,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
295,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
296,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
297,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
298,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
299,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
300,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
301,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
302,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
303,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
304,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
305,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
306,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
307,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
308,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
309,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
310,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
311,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
312,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
313,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
314,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
315,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
316,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
317,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
318,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
319,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
320,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
321,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
322,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
323,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
324,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
325,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
326,20730.013060837664,21197.80072563539,20699.156814471447,20704.33489330005
327,20730.013060837664,21197.80072563539,20689.495547534134,20704.33489330005
328,20730.013060837664,21197.80072563539,20689.495547534134,20704.33489330005
329,20730.013060837664,21197.80072563539,20689.495547534134,20704.33489330005
330,20730.013060837664,21197.80072563539,20689.495547534134,20704.33489330005
331,20730.013060837664,21197.80072563539,20689.495547534134,20704.33489330005
332,20730.013060837664,21197.80072563539,20689.495547534134,20704.33489330005
333,20730.013060837664,21197.80072563539,20689.495547534134,20704.33489330005
334,20730.013060837664,21197.80072563539,20689.495547534134,20704.33489330005
335,20730.013060837664,21197.80072563539,20689.495547534134,20704.33489330005
336,20730.013060837664,21197.80072563539,20689.495547534134,20704.33489330005
337,20730.013060837664,21197.80072563539,20689.495547534134,20704.33489330005
338,20730.013060837664,21197.80072563539,20689.495547534134,20704.33489330005
339,20730.013060837664,21197.80072563539,20689.495547534134,20704.33489330005
340,20730.013060837664,21197.80072563539,20689.495547534134,20704.33489330005
341,20730.013060837664,21197.80072563539,20689.495547534134,20704.33489330005
342,20730.013060837664,21197.80072563539,20689.495547534134,20704.33489330005
343,20730.013060837664,21197.80072563539,20689.495547534134,20704.33489330005
344,20730.013060837664,21197.80072563539,20689.495547534134,20704.33489330005
345,20730.013060837664,21197.80072563539,20689.495547534134,20704.33489330005
346,20730.013060837664,21197.80072563539,20689.495547534134,20704.33489330005
347,20730.013060837664,20793.32605691985,20689.495547534134,20704.33489330005
348,20730.013060837664,20793.32605691985,20689.495547534134,20704.33489330005
349,20730.013060837664,20793.32605691985,20689.495547534134,20704.33489330005
350,20723.643081330087,20793.32605691985,20689.495547534134,20704.33489330005
351,20723.643081330087,20793.32605691985,20689.495547534134,20704.33489330005
352,20723.643081330087,20727.67850792666,20689.495547534134,20704.33489330005
353,20723.643081330087,20727.67850792666,20689.495547534134,20704.33489330005
354,20723.643081330087,20727.67850792666,20689.495547534134,20704.33489330005
355,20723.643081330087,20727.67850792666,20689.495547534134,20704.33489330005
356,20723.643081330087,20727.67850792666,20689.495547534134,20704.33489330005
357,20723.643081330087,20727.67850792666,20689.495547534134,20704.33489330005
358,20723.643081330087,20727.67850792666,20689.495547534134,20704.33489330005
359,20723.643081330087,20727.67850792666,20689.495547534134,20704.33489330005
360,20723.561476065006,20727.67850792666,20689.495547534134,20704.33489330005
361,20723.561476065006,20727.67850792666,20689.495547534134,20704.33489330005
362,20723.561476065006,20727.67850792666,20689.495547534134,20704.33489330005
363,20722.443686773608,20727.67850792666,20689.495547534134,20704.33489330005
364,20722.443686773608,20727.67850792666,20689.495547534134,20704.33489330005
365,20722.443686773608,20727.67850792666,20689.495547534134,20704.33489330005
366,20722.443686773608,20727.67850792666,20689.495547534134,20704.33489330005
367,20722.443686773608,20727.67850792666,20689.495547534134,20704.33489330005
368,20722.443686773608,20727.67850792666,20689.495547534134,20704.33489330005
369,20722.443686773608,20727.67850792666,20689.495547534134,20704.33489330005
370,20722.443686773608,20727.67850792666,20689.495547534134,20704.33489330005
371,20722.443686773608,20727.67850792666,20689.495547534134,20704.33489330005
372,20722.443686773608,20727.67850792666,20689.495547534134,20704.33489330005
373,20722.443686773608,20727.67850792666,20689.495547534134,20704.33489330005
374,20722.443686773608,20727.67850792666,20689.495547534134,20704.33489330005
375,20722.443686773608,20727.67850792666,20689.495547534134,20704.33489330005
376,20722.443686773608,20727.67850792666,20689.495547534134,20704.33489330005
377,20722.443686773608,20727.67850792666,20689.495547534134,20704.33489330005
378,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
379,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
380,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
381,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
382,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
383,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
384,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
385,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
386,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
387,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
388,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
389,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
390,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
391,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
392,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
393,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
394,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
395,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
396,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
397,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
398,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
399,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
400,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
401,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
402,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
403,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
404,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
405,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
406,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
407,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
408,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
409,20704.827715615073,20727.67850792666,20689.495547534134,20704.33489330005
